# Full-corpus session_records TRUE-TOKEN length histogram, measured 2026-09-20.
# Format: <token_count>|<record_count>. Tokenizer: Qwen/Qwen3-Embedding-4B
# (shared by every Qwen-family embedder; Jina models use a different
# tokenizer but consume no bucket plan). 2,592,857 non-empty-text records
# of 6,409,927 total; 6,335 distinct lengths; unbinned, uncapped (the
# loader clamps >8192 into the truncation edge).
1961|11
1962|13
1963|14
1964|9
1965|20
1966|18
1967|18
1968|12
1969|14
1970|17
1971|12
1972|17
1973|12
1974|22
1975|9
1976|17
1977|14
1978|11
1979|15
1980|13
1981|14
1982|17
1983|23
1984|9
1985|16
1986|16
1987|20
1988|13
1989|12
1990|16
1991|6
1992|8
1993|17
1994|16
1995|23
1996|13
1997|15
1998|8
1999|15
2000|12
2001|15
2002|8
2003|11
2004|12
2005|8
2006|7
2007|21
2008|12
2009|17
2010|12
2011|11
2012|12
2013|15
2014|11
2015|15
2016|14
2017|13
2018|9
2019|15
2020|11
2021|19
2022|11
2023|17
2024|19
2025|14
2026|21
2027|13
2028|16
2029|21
2030|22
2031|17
2032|11
2033|14
2034|18
2035|14
2036|9
2037|10
2038|13
2039|14
2040|10
2041|9
2042|12
2043|18
2044|13
2045|13
2046|10
2047|15
2048|18
2049|16
2050|18
2051|13
2052|14
2053|17
2054|13
2055|17
2056|12
2057|21
2058|10
2059|8
2060|16
2061|16
2062|14
2063|12
2064|12
2065|13
2066|14
2067|13
2068|15
2069|21
2070|10
2071|17
2072|12
2073|10
2074|15
2075|12
2076|17
2077|14
2078|7
2079|13
2080|14
2081|12
2082|11
2083|18
2084|9
2085|15
2086|12
2087|6
2088|12
2089|12
2090|13
2091|11
2092|8
2093|13
2094|16
2095|13
2096|22
2097|12
2098|14
2099|3
2100|8
2101|7
2102|16
2103|22
2104|5
2105|10
2106|16
2107|17
2108|15
2109|10
2110|8
2111|14
2112|17
2113|13
2114|14
2115|13
2116|12
2117|8
2118|12
2119|13
2120|20
2121|5
2122|13
2123|11
2124|8
2125|8
2126|8
2127|10
2128|10
2129|14
2130|9
2131|7
2132|12
2133|10
2134|11
2135|11
2136|9
2137|11
2138|15
2139|13
2140|8
2141|15
2142|16
2143|14
2144|9
2145|20
2146|9
2147|13
2148|8
2149|12
2150|20
2151|13
2152|10
2153|13
2154|10
2155|18
2156|14
2157|16
2158|13
2159|10
2160|10
2161|16
2162|10
2163|8
2164|13
2165|21
2166|14
2167|18
2168|12
2169|9
2170|15
2171|14
2172|17
2173|17
2174|16
2175|11
2176|10
2177|10
2178|10
2179|8
2180|13
2181|17
2182|13
2183|20
2184|11
2185|10
2186|10
2187|13
2188|9
2189|11
2190|8
2191|10
2192|12
2193|10
2194|11
2195|13
2196|17
2197|20
2198|11
2199|14
2200|10
2201|16
2202|17
2203|10
2204|12
2205|10
2206|7
2207|13
2208|14
2209|7
2210|17
2211|10
2212|6
2213|13
2214|19
2215|12
2216|10
2217|12
2218|3
2219|9
2220|10
2221|10
2222|9
2223|12
2224|9
2225|7
2226|8
2227|11
2228|8
2229|12
2230|4
2231|20
2232|14
2233|12
2234|7
2235|10
2236|14
2237|8
2238|9
2239|11
2240|7
2241|6
2242|11
2243|11
2244|10
2245|8
2246|5
2247|10
2248|10
2249|8
2250|8
2251|13
2252|9
2253|9
2254|8
2255|11
2256|9
2257|10
2258|15
2259|18
2260|11
2261|11
2262|8
2263|7
2264|7
2265|15
2266|14
2267|7
2268|15
2269|13
2270|6
2271|3
2272|11
2273|16
2274|10
2275|16
2276|6
2277|14
2278|14
2279|9
2280|10
2281|11
2282|7
2283|13
2284|12
2285|7
2286|8
2287|10
2288|7
2289|15
2290|11
2291|7
2292|9
2293|7
2294|9
2295|11
2296|4
2297|7
2298|10
2299|9
2300|10
2301|10
2302|8
2303|9
2304|6
2305|7
2306|7
2307|12
2308|11
2309|11
2310|12
2311|11
2312|13
2313|12
2314|21
2315|11
2316|8
2317|7
2318|7
2319|11
2320|5
2321|7
2322|10
2323|11
2324|8
2325|12
2326|7
2327|9
2328|11
2329|8
2330|8
2331|12
2332|7
2333|7
2334|12
2335|10
2336|5
2337|11
2338|13
2339|9
2340|5
2341|9
2342|9
2343|11
2344|12
2345|7
2346|12
2347|15
2348|10
2349|8
2350|16
2351|2
2352|7
2353|10
2354|17
2355|9
2356|11
2357|12
2358|14
2359|11
2360|7
2361|4
2362|10
2363|6
2364|6
2365|11
2366|5
2367|11
2368|11
2369|10
2370|15
2371|15
2372|9
2373|8
2374|10
2375|12
2376|6
2377|13
2378|10
2379|13
2380|8
2381|11
2382|4
2383|7
2384|9
2385|8
2386|13
2387|12
2388|15
2389|7
2390|7
2391|6
2392|7
2393|6
2394|10
2395|4
2396|9
2397|5
2398|7
2399|13
2400|2
2401|3
2402|11
2403|12
2404|9
2405|7
2406|11
2407|8
2408|10
2409|14
2410|9
2411|8
2412|15
2413|7
2414|2
2415|5
2416|11
2417|6
2418|7
2419|9
2420|8
2421|5
2422|11
2423|9
2424|9
2425|8
2426|10
2427|10
2428|8
2429|10
2430|9
2431|11
2432|11
2433|6
2434|3
2435|11
2436|9
2437|12
2438|14
2439|12
2440|11
2441|6
2442|7
2443|12
2444|6
2445|7
2446|3
2447|11
2448|16
2449|12
2450|7
2451|13
2452|6
2453|7
2454|8
2455|6
2456|12
2457|9
2458|5
2459|12
2460|8
2461|7
2462|12
2463|5
2464|13
2465|9
2466|10
2467|8
2468|7
2469|11
2470|6
2471|12
2472|2
2473|5
2474|5
2475|5
2476|8
2477|8
2478|11
2479|7
2480|6
2481|11
2482|10
2483|10
2484|8
2485|6
2486|10
2487|10
2488|3
2489|8
2490|9
2491|7
2492|3
2493|11
2494|7
2495|9
2496|10
2497|4
2498|11
2499|7
2500|11
2501|14
2502|6
2503|16
2504|11
2505|12
2506|7
2507|8
2508|9
2509|8
2510|8
2511|6
2512|7
2513|11
2514|9
2515|6
2516|1
2517|5
2518|8
2519|7
2520|10
2521|14
2522|9
2523|5
2524|13
2525|8
2526|13
2527|8
2528|6
2529|5
2530|7
2531|8
2532|11
2533|14
2534|5
2535|8
2536|10
2537|9
2538|2
2539|4
2540|10
2541|14
2542|6
2543|12
2544|8
2545|10
2546|9
2547|11
2548|10
2549|5
2550|5
2551|8
2552|2
2553|10
2554|9
2555|8
2556|13
2557|6
2558|7
2559|13
2560|14
2561|7
2562|12
2563|9
2564|9
2565|8
2566|8
2567|9
2568|8
2569|9
2570|7
2571|5
2572|5
2573|10
2574|4
2575|6
2576|13
2577|11
2578|13
2579|6
2580|4
2581|13
2582|9
2583|4
2584|10
2585|6
2586|11
2587|17
2588|11
2589|9
2590|10
2591|9
2592|9
2593|7
2594|8
2595|7
2596|6
2597|10
2598|9
2599|5
2600|8
2601|6
2602|4
2603|7
2604|8
2605|14
2606|6
2607|10
2608|8
2609|6
2610|2
2611|5
2612|7
2613|8
2614|6
2615|6
2616|14
2617|13
2618|6
2619|12
2620|7
2621|13
2622|6
2623|11
2624|8
2625|7
2626|6
2627|5
2628|9
2629|5
2630|5
2631|9
2632|9
2633|16
2634|10
